,0
6115,76.7
6116,76.7
6117,76.5
6118,76.3
6119,76.3
6120,76.1
6121,76.0
6122,76.0
6123,76.0
6124,76.5
6125,76.7
6126,76.8
6127,77.0
6128,77.2
6129,77.3
6130,77.3
6131,77.5
6132,77.5
6133,77.5
6134,77.7
6135,77.7
6136,77.7
6137,77.9
6138,77.9
6139,77.9
6140,77.9
6141,77.9
6142,77.9
6143,77.9
6144,77.9
6145,77.9
6146,77.9
6147,77.9
6148,77.9
6149,77.9
6150,77.9
6151,77.9
6152,77.9
6153,78.1
6154,78.1
6155,78.2
6156,78.2
6157,78.2
6158,78.4
6159,78.4
6160,78.6
6161,78.6
6162,78.6
6163,78.6
6164,78.8
6165,78.8
6166,78.8
6167,78.9
6168,78.9
6169,78.9
6170,78.9
6171,78.9
6172,79.1
6173,79.1
6174,79.1
6175,79.1
6176,79.3
6177,79.3
6178,79.3
6179,79.3
6180,79.3
6181,79.5
6182,79.5
6183,79.5
6184,79.5
6185,79.5
6186,79.6
6187,79.6
6188,79.6
6189,79.6
6190,79.6
6191,79.8
6192,79.8
6193,79.8
6194,79.8
6195,79.8
6196,80.0
6197,80.0
6198,80.0
6199,80.0
6200,80.0
6201,80.0
6202,80.2
6203,80.2
6204,80.2
6205,80.2
6206,80.2
6207,80.3
6208,80.3
6209,80.3
6210,80.3
6211,80.4
6212,80.5
6213,80.5
6214,80.6
6215,80.7
6216,80.7
6217,80.7
6218,80.9
6219,80.9
6220,80.9
6221,80.9
6222,81.1
6223,81.1
6224,81.1
6225,81.2
6226,81.2
6227,81.2
6228,81.4
6229,81.4
6230,81.4
6231,81.6
6232,81.6
6233,81.6
6234,81.8
6235,81.8
6236,81.8
6237,81.9
6238,81.9
6239,81.9
6240,81.9
6241,82.1
6242,82.1
6243,81.4
6244,80.7
6245,80.5
6246,80.3
6247,80.2
6248,80.0
6249,79.6
6250,79.5
6251,79.3
6252,79.1
6253,78.9
6254,78.8
6255,78.6
6256,78.6
6257,78.5
6258,78.4
6259,78.2
6260,78.1
6261,78.1
6262,77.9
6263,77.9
6264,77.7
6265,77.5
6266,77.7
6267,77.5
6268,77.3
6269,77.3
6270,77.3
6271,77.2
6272,77.2
6273,77.0
6274,77.0
6275,77.0
6276,77.0
6277,76.8
6278,76.8
6279,76.8
6280,76.7
6281,76.5
6282,76.5
6283,76.5
6284,76.5
6285,76.3
6286,76.3
6287,76.3
6288,76.1
6289,76.1
6290,76.1
6291,76.0
6292,75.8
6293,75.6
6294,75.4
6295,75.3
6296,75.3
6297,75.1
6298,75.1
6299,74.9
6300,74.9
6301,74.7
6302,74.6
6303,74.7
6304,74.6
6305,74.6
6306,74.4
6307,74.2
6308,74.2
6309,74.4
6310,74.4
6311,74.6
6312,74.7
6313,74.7
6314,74.9
6315,74.9
6316,74.7
6317,74.6
6318,74.4
6319,74.2
6320,74.2
6321,74.1
6322,74.1
6323,74.2
6324,74.1
6325,74.2
6326,74.2
6327,74.4
6328,74.6
6329,74.7
6330,74.7
6331,74.7
6332,74.9
6333,74.9
6334,74.9
6335,74.9
6336,74.9
6337,74.9
6338,74.9
6339,74.9
6340,75.4
6341,75.6
6342,75.8
6343,76.0
6344,76.0
6345,76.1
6346,76.1
6347,76.3
6348,76.5
6349,76.8
6350,77.0
6351,77.0
6352,77.2
6353,77.3
6354,77.5
6355,77.7
6356,77.7
6357,77.9
6358,77.9
6359,78.1
6360,78.1
6361,78.2
6362,78.2
6363,78.4
6364,78.4
6365,78.6
6366,78.6
6367,78.6
6368,78.8
6369,78.8
6370,78.8
6371,78.9
6372,78.9
6373,78.9
6374,78.9
6375,79.1
6376,79.1
6377,79.1
6378,79.1
6379,79.1
6380,79.3
6381,79.3
6382,79.3
6383,79.1
6384,78.9
6385,77.9
6386,77.2
6387,76.7
6388,76.1
6389,75.6
6390,75.3
6391,75.1
6392,75.1
6393,74.9
6394,74.9
6395,74.7
6396,74.6
6397,74.4
6398,74.4
6399,74.2
6400,74.1
6401,74.1
6402,73.9
6403,73.9
6404,73.9
6405,73.7
6406,74.1
6407,74.4
6408,74.4
6409,74.6
6410,74.6
6411,74.6
6412,74.4
6413,74.2
6414,74.2
6415,74.1
6416,73.9
6417,73.9
6418,73.9
6419,73.9
6420,73.9
6421,73.9
6422,73.9
6423,73.9
6424,74.2
6425,74.2
6426,74.2
6427,74.2
6428,74.2
6429,74.2
6430,74.2
6431,74.2
6432,74.4
6433,74.2
6434,74.2
6435,74.2
6436,74.2
6437,74.2
6438,74.2
6439,74.1
6440,74.1
6441,74.1
6442,74.1
6443,74.2
6444,74.7
6445,75.1
6446,75.3
6447,75.4
6448,75.6
6449,75.8
6450,76.0
6451,76.0
6452,76.1
6453,76.3
6454,76.3
6455,76.5
6456,76.5
6457,76.7
6458,76.7
6459,76.8
6460,76.8
6461,77.0
6462,77.0
6463,77.0
6464,77.2
6465,77.2
6466,77.3
6467,77.3
6468,77.3
6469,77.3
6470,77.5
6471,77.5
6472,77.5
6473,77.5
6474,77.7
6475,77.7
6476,77.7
6477,77.7
6478,77.9
6479,77.9
6480,77.9
6481,77.9
6482,77.9
6483,77.9
6484,77.0
6485,76.1
6486,75.6
6487,75.1
6488,74.6
6489,74.4
6490,74.1
6491,73.9
6492,73.7
6493,73.5
6494,73.5
6495,73.5
6496,73.5
6497,73.7
6498,73.5
6499,73.7
6500,73.7
6501,73.7
6502,73.9
6503,74.1
6504,74.1
6505,74.1
6506,74.1
6507,73.9
6508,74.1
6509,73.9
6510,73.7
6511,73.7
6512,73.7
6513,73.9
6514,73.9
6515,73.9
6516,73.9
6517,73.9
6518,74.1
6519,74.1
6520,74.2
6521,74.2
6522,74.2
6523,74.2
6524,74.1
6525,74.1
6526,74.1
6527,74.1
6528,74.2
6529,74.1
6530,74.1
6531,74.2
6532,74.7
6533,74.7
6534,74.9
6535,75.1
6536,75.1
6537,75.1
6538,75.1
6539,75.3
6540,75.6
6541,75.8
6542,76.0
6543,76.0
6544,76.1
6545,76.3
6546,76.3
6547,76.5
6548,76.5
6549,76.8
6550,76.8
6551,76.8
6552,76.8
6553,77.0
6554,77.0
6555,77.0
6556,77.2
6557,77.2
6558,77.3
6559,77.3
6560,77.3
6561,77.5
6562,77.5
6563,77.5
6564,77.5
6565,77.7
6566,77.7
6567,77.7
6568,77.7
6569,77.9
6570,77.9
6571,77.9
6572,77.9
6573,77.9
6574,78.1
6575,78.1
6576,78.1
6577,78.1
6578,78.1
6579,78.1
6580,77.5
6581,76.7
6582,76.1
6583,75.6
6584,75.3
6585,75.1
6586,74.9
6587,74.7
6588,74.6
6589,74.4
6590,74.2
6591,74.05000000000003
6592,73.9
6593,73.9
6594,73.9
6595,73.9
6596,73.9
6597,73.9
6598,74.2
6599,74.4
6600,74.4
6601,74.4
6602,74.6
6603,74.6
6604,74.6
6605,74.4
6606,74.30000000000003
6607,74.2
6608,74.1
6609,74.1
6610,74.1
6611,74.2
6612,74.2
6613,74.2
6614,74.2
6615,74.2
6616,74.4
6617,74.4
6618,74.4
6619,74.2
6620,74.2
6621,74.2
6622,74.2
6623,74.2
6624,74.1
6625,74.2
6626,74.2
6627,74.4
6628,74.9
6629,75.3
6630,75.32
6631,75.34
6632,75.36
6633,75.38000000000002
6634,75.4
6635,75.6
6636,76.0
6637,76.1
6638,76.1
6639,76.3
6640,76.3
6641,76.5
6642,76.7
6643,76.7
6644,76.8
6645,76.8
6646,77.0
6647,77.2
6648,77.26363636363638
6649,77.32727272727273
6650,77.39090909090909
6651,77.45454545454545
6652,77.51818181818182
6653,77.58181818181819
6654,77.64545454545456
6655,77.70909090909092
6656,77.77272727272728
6657,77.83636363636364
6658,77.9
6659,77.9
6660,77.78823529411765
6661,77.67647058823529
6662,77.56470588235294
6663,77.45294117647059
6664,77.34117647058824
6665,77.22941176470589
6666,77.11764705882355
6667,77.00588235294119
6668,76.8941176470588
6669,76.78235294117647
6670,76.67058823529412
6671,76.55882352941177
6672,76.44705882352943
6673,76.33529411764707
6674,76.2235294117647
6675,76.11176470588234
6676,76.0
6677,75.88823529411766
6678,75.7764705882353
6679,75.66470588235293
6680,75.55294117647057
6681,75.44117647058823
6682,75.32941176470588
6683,75.21764705882353
6684,75.1058823529412
6685,74.99411764705881
6686,74.88235294117645
6687,74.77058823529411
6688,74.65882352941176
6689,74.54705882352941
6690,74.43529411764706
6691,74.32352941176471
6692,74.21176470588235
6693,74.1
6694,74.4
6695,74.41666666666667
6696,74.43333333333334
6697,74.45
6698,74.46666666666667
6699,74.48333333333333
6700,74.5
6701,74.51666666666667
6702,74.53333333333333
6703,74.55
6704,74.56666666666666
6705,74.58333333333333
6706,74.6
6707,74.7
6708,74.7
6709,74.6
6710,74.6
6711,74.6
6712,74.6
6713,74.4
6714,74.4
6715,74.4
6716,74.4
6717,74.4
6718,74.4
6719,74.2
6720,74.4
6721,74.4
6722,74.2
6723,74.4
6724,74.9
6725,75.3
6726,75.4
6727,75.53333333333333
6728,75.66666666666667
6729,75.8
6730,76.0
6731,76.1
6732,76.25
6733,76.4
6734,76.55
6735,76.7
6736,76.7
6737,76.775
6738,76.85
6739,76.925
6740,77.0
6741,77.075
6742,77.15
6743,77.225
6744,77.3
6745,77.25652173913043
6746,77.21304347826089
6747,77.1695652173913
6748,77.12608695652173
6749,77.08260869565217
6750,77.03913043478259
6751,76.99565217391304
6752,76.95217391304348
6753,76.9086956521739
6754,76.86521739130434
6755,76.82173913043478
6756,76.77826086956522
6757,76.73478260869565
6758,76.69130434782609
6759,76.64782608695651
6760,76.60434782608695
6761,76.56086956521739
6762,76.51739130434783
6763,76.47391304347828
6764,76.4304347826087
6765,76.38695652173912
6766,76.34347826086956
6767,76.3
6768,76.25652173913043
6769,76.21304347826089
6770,76.1695652173913
6771,76.12608695652173
6772,76.08260869565217
6773,76.03913043478259
6774,75.99565217391304
6775,75.95217391304348
6776,75.9086956521739
6777,75.86521739130434
6778,75.82173913043478
6779,75.77826086956522
6780,75.73478260869565
6781,75.69130434782609
6782,75.64782608695651
6783,75.60434782608695
6784,75.56086956521739
6785,75.51739130434783
6786,75.47391304347828
6787,75.4304347826087
6788,75.38695652173912
6789,75.34347826086956
6790,75.3
6791,75.3
6792,75.23333333333333
6793,75.16666666666666
6794,75.1
6795,75.1
6796,75.4
6797,75.8
6798,76.0
6799,76.0
6800,76.1
6801,76.3
6802,76.3
6803,76.5
6804,76.5
6805,76.7
6806,76.7
6807,76.8
6808,76.8
6809,76.8
6810,77.0
6811,77.0
6812,77.0
6813,77.0
6814,77.0
6815,77.0
6816,77.0
6817,77.0
6818,77.0
6819,77.0
6820,77.0
6821,77.0
6822,77.0
6823,77.2
6824,77.3
6825,77.3
6826,77.5
6827,77.5
6828,77.7
6829,77.7
6830,77.7
6831,77.9
6832,77.9
6833,78.1
6834,78.1
6835,78.1
6836,78.1
6837,78.2
6838,78.2
6839,78.2
6840,78.4
6841,78.4
6842,78.4
6843,78.4
6844,78.6
6845,78.6
6846,78.6
6847,78.6
6848,78.6
6849,78.8
6850,78.8
6851,78.8
6852,78.8
6853,78.8
6854,78.8
6855,78.9
6856,78.9
6857,78.9
6858,78.9
6859,78.9
6860,78.9
6861,79.1
6862,79.1
6863,79.1
6864,79.1
6865,79.1
6866,79.1
6867,79.1
6868,79.3
6869,79.3
6870,79.3
6871,79.3
6872,79.3
6873,79.3
6874,79.3
6875,79.5
6876,79.5
6877,79.5
6878,79.5
6879,79.5
6880,79.5
6881,79.6
6882,79.6
6883,79.6
6884,79.6
6885,79.6
6886,79.8
6887,79.8
6888,79.8
6889,79.8
6890,79.6
6891,79.6
6892,79.6
6893,79.5
6894,79.5
6895,79.5
6896,79.3
6897,79.3
6898,79.3
6899,79.3
6900,79.1
6901,79.1
6902,79.1
6903,79.1
6904,79.1
6905,78.9
6906,78.9
6907,78.9
6908,78.9
6909,78.9
6910,78.9
6911,78.8
6912,78.8
6913,78.8
6914,78.8
6915,78.8
6916,78.8
6917,78.8
6918,78.69999999999997
6919,78.6
6920,78.6
6921,78.6
6922,78.6
6923,78.6
6924,78.6
6925,78.4
6926,78.4
6927,78.4
6928,78.4
6929,78.4
6930,78.2
6931,78.2
6932,78.2
6933,78.2
6934,78.2
6935,78.2
6936,78.4
6937,78.4
6938,78.4
6939,78.6
6940,78.6
6941,78.6
6942,78.8
6943,78.8
6944,78.8
6945,78.8
6946,78.9
6947,78.9
6948,78.9
6949,78.9
6950,79.1
6951,79.1
6952,79.1
6953,79.1
6954,79.1
6955,79.3
6956,79.3
6957,79.3
6958,79.3
6959,79.3
6960,78.8
6961,77.9
6962,77.3
6963,76.8
6964,76.5
6965,76.3
6966,76.1
6967,75.8
6968,75.6
6969,75.4
6970,75.3
6971,75.1
6972,75.1
6973,74.9
6974,74.7
6975,74.6
6976,74.7
6977,74.6
6978,74.6
6979,74.4
6980,74.4
6981,74.2
6982,74.4
6983,74.6
6984,74.7
6985,74.7
6986,74.7
6987,74.9
6988,74.7
6989,74.6
6990,74.4
6991,74.4
6992,74.2
6993,74.2
6994,74.4
6995,74.6
6996,74.4
6997,74.6
6998,74.6
6999,74.6
7000,74.7
7001,74.9
7002,75.3
7003,75.3
7004,75.4
7005,75.4
7006,75.3
7007,75.1
7008,75.1
7009,74.9
7010,74.7
7011,74.7
7012,75.4
7013,75.4
7014,75.6
7015,75.6
7016,75.8
7017,75.8
7018,75.8
7019,76.0
7020,76.3
7021,76.5
7022,76.8
7023,76.8
7024,77.0
7025,77.2
7026,77.3
7027,77.3
7028,77.3
7029,77.5
7030,77.5
7031,77.5
7032,77.7
7033,77.7
7034,77.9
7035,77.9
7036,77.9
7037,77.9
7038,78.1
7039,78.1
7040,78.1
7041,78.1
7042,78.2
7043,78.2
7044,78.2
7045,78.2
7046,78.2
7047,78.4
7048,78.4
7049,78.4
7050,78.4
7051,78.6
7052,78.6
7053,78.6
7054,78.6
7055,78.8
7056,78.6
7057,77.9
7058,77.2
7059,76.5
7060,76.3
7061,76.0
7062,75.6
7063,75.4
7064,75.3
7065,75.1
7066,74.9
7067,74.7
7068,74.6
7069,74.6
7070,74.4
7071,74.2
7072,74.2
7073,74.2
7074,74.1
7075,73.9
7076,73.9
7077,73.9
7078,74.25
7079,74.6
7080,74.7
7081,74.7
7082,74.7
7083,74.9
7084,74.9
7085,74.7
7086,74.6
7087,74.4
7088,74.2
7089,74.2
7090,74.1
7091,74.1
7092,73.9
7093,73.9
7094,73.7
7095,73.7
7096,73.9
7097,73.9
7098,74.1
7099,74.1
7100,74.2
7101,74.1
7102,74.1
7103,74.1
7104,74.1
7105,74.1
7106,74.1
7107,74.2
7108,74.6
7109,74.7
7110,74.9
7111,74.9
7112,75.1
7113,75.3
7114,75.3
7115,75.4
7116,75.6
7117,75.8
7118,76.0
7119,76.1
7120,76.1
7121,76.3
7122,76.3
7123,76.5
7124,76.7
7125,76.7
7126,77.0
7127,77.0
7128,77.0
7129,77.2
7130,77.3
7131,77.3
7132,77.3
7133,77.5
7134,77.5
7135,77.5
7136,77.7
7137,77.7
7138,77.7
7139,77.7
7140,77.9
7141,77.9
7142,77.9
7143,78.1
7144,78.1
7145,78.1
7146,78.2
7147,78.2
7148,78.2
7149,78.2
7150,78.4
7151,78.4
7152,78.4
7153,78.1
7154,77.3
7155,76.7
7156,76.1
7157,76.0
7158,75.6
7159,75.4
7160,75.1
7161,74.9
7162,74.7
7163,74.6
7164,74.4
7165,74.4
7166,74.2
7167,74.1
7168,74.1
7169,73.9
7170,73.9
7171,73.9
7172,73.9
7173,73.9
7174,74.1
7175,74.2
7176,74.2
7177,74.4
7178,74.6
7179,74.6
7180,74.6
7181,74.2
7182,74.2
7183,74.1
7184,73.9
7185,73.9
7186,73.9
7187,73.9
7188,73.9
7189,73.9
7190,73.9
7191,74.1
7192,74.2
7193,74.4
7194,74.4
7195,74.6
7196,74.6
7197,74.6
7198,74.6
7199,74.6
7200,74.6
7201,74.7
7202,74.7
7203,74.7
7204,74.9
7205,75.3
7206,75.4
7207,75.6
7208,75.6
7209,75.8
7210,75.8
7211,76.0
7212,76.1
7213,76.3
7214,76.5
7215,76.5
7216,76.7
7217,76.8
7218,76.8
7219,77.0
7220,77.0
7221,77.2
7222,77.2
7223,77.2
7224,77.3
7225,77.5
7226,77.5
7227,77.5
7228,77.7
7229,77.7
7230,77.7
7231,77.9
7232,77.9
7233,77.9
7234,77.9
7235,78.1
7236,78.1
7237,78.1
7238,78.1
7239,78.2
7240,78.2
7241,78.2
7242,78.2
7243,78.4
7244,78.4
7245,78.4
7246,78.4
7247,78.4
7248,78.4
7249,78.6
7250,78.6
7251,78.1
7252,77.5
7253,76.8
7254,76.1
7255,75.6
7256,75.3
7257,75.1
7258,74.9
7259,74.7
7260,74.6
7261,74.4
7262,74.2
7263,74.1
7264,74.1
7265,73.9
7266,73.9
7267,73.9
7268,73.9
7269,73.9
7270,74.2
7271,74.4
7272,74.4
7273,74.6
7274,74.6
7275,74.6
7276,74.6
7277,74.4
7278,74.4
7279,74.2
7280,74.2
7281,74.4
7282,74.4
7283,74.2
7284,74.2
7285,74.1
7286,74.2
7287,74.6
7288,74.7
7289,74.7
7290,74.9
7291,74.7
7292,74.4
7293,74.4
7294,74.4
7295,74.4
7296,74.4
7297,74.2
7298,74.2
7299,74.2
7300,74.9
7301,74.9
7302,75.1
7303,75.1
7304,75.3
7305,75.3
7306,75.3
7307,75.3
7308,75.6
7309,75.8
7310,76.1
7311,76.1
7312,76.3
7313,76.5
7314,76.7
7315,76.7
7316,76.8
7317,77.0
7318,77.0
7319,77.0
7320,77.2
7321,77.3
7322,77.3
7323,77.5
7324,77.5
7325,77.7
7326,77.7
7327,77.7
7328,77.7
7329,77.9
7330,77.9
7331,77.9
7332,78.1
7333,78.1
7334,78.1
7335,78.1
7336,78.1
7337,78.2
7338,78.2
7339,78.2
7340,78.2
7341,78.4
7342,78.4
7343,78.4
7344,78.4
7345,78.6
7346,78.4
7347,78.2
7348,77.0
7349,76.5
7350,75.8
7351,75.4
7352,75.1
7353,74.9
7354,74.7
7355,74.4
7356,74.2
7357,74.1
7358,74.1
7359,73.9
7360,73.7
7361,73.5
7362,73.7
7363,73.7
7364,73.7
7365,73.7
7366,74.1
7367,74.2
7368,74.4
7369,74.4
7370,74.4
7371,74.4
7372,74.4
7373,74.4
7374,74.4
7375,74.4
7376,74.6
7377,74.7
7378,74.7
7379,74.7
7380,74.7
7381,74.9
7382,74.9
7383,74.9
7384,74.9
7385,74.9
7386,74.9
7387,74.9
7388,74.7
7389,74.7
7390,74.7
7391,74.7
7392,74.6
7393,74.7
7394,74.6
7395,74.7
7396,75.1
7397,75.4
7398,75.6
7399,75.8
7400,75.8
7401,76.0
7402,76.0
7403,76.1
7404,76.3
7405,76.3
7406,76.5
7407,76.7
7408,76.7
7409,76.8
7410,77.0
7411,77.0
7412,77.2
7413,77.2
7414,77.3
7415,77.3
7416,77.5
7417,77.7
7418,77.7
7419,77.7
7420,77.9
7421,77.9
7422,77.9
7423,78.1
7424,78.1
7425,78.1
7426,78.2
7427,78.2
7428,78.2
7429,78.2
7430,78.4
7431,78.4
7432,78.4
7433,78.4
7434,78.6
7435,78.6
7436,78.6
7437,78.6
7438,78.8
7439,78.8
7440,78.8
7441,78.8
7442,78.9
7443,78.9
7444,78.9
7445,78.9
7446,78.9
7447,79.1
7448,79.1
7449,79.1
7450,79.1
7451,78.6
7452,78.1
7453,77.5
7454,77.2
7455,77.0
7456,76.8
7457,76.7
7458,76.5
7459,76.3
7460,76.1
7461,76.0
7462,75.8
7463,75.8
7464,75.6
7465,75.6
7466,75.4
7467,75.4
7468,76.0
7469,76.1
7470,76.3
7471,76.5
7472,76.7
7473,76.8
7474,77.0
7475,77.0
7476,77.2
7477,77.2
7478,77.2
7479,77.3
7480,77.3
7481,77.5
7482,77.5
7483,77.7
7484,77.7
7485,77.7
7486,77.7
7487,77.7
7488,77.7
7489,77.7
7490,77.7
7491,77.7
7492,77.7
7493,77.7
7494,77.7
7495,77.7
7496,77.9
7497,77.9
7498,77.9
7499,78.1
7500,78.1
7501,78.2
7502,78.2
7503,78.2
7504,78.4
7505,78.4
7506,78.4
7507,78.6
7508,78.6
7509,78.6
7510,78.8
7511,78.8
7512,78.8
7513,78.9
7514,78.9
7515,78.9
7516,79.1
7517,79.1
7518,79.1
7519,79.3
7520,79.3
7521,79.3
7522,79.3
7523,79.5
7524,79.5
7525,79.5
7526,79.6
7527,79.6
7528,79.6
7529,79.6
7530,79.6
7531,79.8
7532,79.8
7533,79.8
7534,79.8
7535,80.0
7536,80.0
7537,80.0
7538,80.0
7539,80.0
7540,80.2
7541,80.2
7542,80.2
7543,80.2
7544,80.2
7545,80.3
7546,80.3
7547,80.3
7548,80.3
7549,80.3
7550,80.3
7551,80.5
7552,80.5
7553,80.5
7554,80.5
7555,80.5
7556,80.7
7557,80.7
7558,80.7
7559,80.7
7560,80.7
7561,80.7
7562,80.7
7563,80.7
7564,80.7
7565,80.7
7566,80.5
7567,80.5
7568,80.3
7569,80.3
7570,80.3
7571,80.2
7572,80.2
7573,80.2
7574,80.0
7575,80.0
7576,80.0
7577,80.0
7578,80.0
7579,80.0
7580,80.0
7581,80.0
7582,79.8
7583,79.8
7584,79.8
7585,79.8
7586,79.8
7587,79.6
7588,79.6
7589,79.6
7590,79.6
7591,79.5
7592,79.5
7593,79.5
7594,79.5
7595,79.5
7596,79.3
7597,79.3
7598,79.3
7599,79.3
7600,79.3
7601,79.3
7602,79.1
7603,79.1
7604,79.1
7605,79.1
7606,79.1
7607,79.3
7608,79.3
7609,79.3
7610,79.5
7611,79.5
7612,79.6
7613,79.6
7614,79.8
7615,79.8
7616,79.8
7617,80.0
7618,80.0
7619,80.0
7620,80.2
7621,80.2
7622,80.3
7623,80.3
7624,80.3
7625,80.3
7626,80.5
7627,80.5
7628,80.5
7629,80.7
7630,80.5
7631,80.5
7632,79.5
7633,78.6
7634,78.2
7635,77.7
7636,77.2
7637,77.0
7638,76.7
7639,76.3
7640,76.1
7641,76.0
7642,75.8
7643,75.6
7644,75.4
7645,75.3
7646,75.3
7647,75.1
7648,75.1
7649,74.7
7650,74.7
7651,74.6
7652,74.6
7653,74.6
7654,74.7
7655,74.9
7656,74.9
7657,75.1
7658,75.1
7659,75.3
7660,75.1
7661,75.1
7662,74.9
7663,74.6
7664,74.4
7665,74.2
7666,74.2
7667,74.1
7668,74.1
7669,74.1
7670,74.1
7671,73.9
7672,74.6
7673,74.6
7674,74.6
7675,74.6
7676,74.6
7677,74.6
7678,74.6
7679,74.6
7680,74.6
7681,74.6
7682,74.6
7683,74.6
7684,74.9
7685,75.1
7686,75.3
7687,75.4
7688,75.6
7689,75.6
7690,75.8
7691,76.0
7692,76.1
7693,76.5
7694,76.7
7695,76.7
7696,76.8
7697,77.0
7698,77.0
7699,77.2
7700,77.3
7701,77.3
7702,77.5
7703,77.5
7704,77.7
7705,77.9
7706,77.9
7707,78.1
7708,78.1
7709,78.2
7710,78.2
7711,78.2
7712,78.4
7713,78.4
7714,78.5
7715,78.6
7716,78.6
7717,78.6
7718,78.8
7719,78.8
7720,78.9
7721,78.9
7722,78.9
7723,78.9
7724,79.1
7725,79.1
7726,79.1
7727,79.1
7728,79.1
7729,78.2
7730,77.7
7731,77.2
7732,76.7
7733,76.5
7734,76.1
7735,75.8
7736,75.4
7737,75.3
7738,75.1
7739,74.9
7740,74.7
7741,74.6
7742,74.6
7743,74.6
7744,74.2
7745,74.1
7746,74.2
7747,74.1
7748,73.9
7749,73.9
7750,74.2
7751,74.4
7752,74.6
7753,74.6
7754,74.6
7755,74.6
7756,74.7
7757,74.6
7758,74.4
7759,74.2
7760,74.1
7761,73.9
7762,73.7
7763,73.7
7764,73.7
7765,73.5
7766,73.5
7767,73.7
7768,74.1
7769,74.2
7770,74.2
7771,74.2
7772,74.2
7773,74.1
7774,74.1
7775,74.1
7776,74.1
7777,74.1
7778,74.1
7779,74.1
7780,74.2
7781,74.4
7782,74.6
7783,74.7
7784,74.7
7785,74.7
7786,74.7
7787,74.9
7788,75.3
7789,75.4
7790,75.6
7791,75.8
7792,75.8
7793,76.0
7794,76.1
7795,76.1
7796,76.3
7797,76.5
7798,76.5
7799,76.7
7800,76.8
7801,76.8
7802,77.0
7803,77.0
7804,77.2
7805,77.3
7806,77.3
7807,77.5
7808,77.5
7809,77.5
7810,77.7
7811,77.7
7812,77.9
7813,77.9
7814,77.9
7815,78.1
7816,78.1
7817,78.1
7818,78.1
7819,78.2
7820,78.2
7821,78.2
7822,78.2
7823,78.4
7824,78.2
7825,77.9
7826,77.0
7827,76.5
7828,76.0
7829,75.6
7830,75.4
7831,75.3
7832,74.9
7833,74.9
7834,74.7
7835,74.6
7836,74.6
7837,74.4
7838,74.2
7839,74.1
7840,74.1
7841,73.9
7842,73.9
7843,73.7
7844,73.7
7845,73.7
7846,73.9
7847,74.1
7848,74.1
7849,74.2
7850,74.2
7851,74.2
7852,74.2
7853,74.2
7854,74.1
7855,73.9
7856,73.7
7857,73.9
7858,73.9
7859,73.9
7860,74.1
7861,74.1
7862,74.1
7863,74.2
7864,74.2
7865,74.2
7866,74.4
7867,74.2
7868,74.4
7869,74.4
7870,74.2
7871,74.2
7872,74.2
7873,74.2
7874,74.1
7875,74.1
7876,74.4
7877,74.6
7878,74.75
7879,74.9
7880,74.9
7881,75.1
7882,75.1
7883,75.3
7884,75.4
7885,75.6
7886,75.8
7887,76.0
7888,76.0
7889,76.1
7890,76.3
7891,76.3
7892,76.5
7893,76.5
7894,76.7
7895,76.7
7896,76.8
7897,77.0
7898,77.0
7899,77.0
7900,77.2
7901,77.2
7902,77.3
7903,77.3
7904,77.4
7905,77.5
7906,77.5
7907,77.5
7908,77.7
7909,77.7
7910,77.7
7911,77.9
7912,77.9
7913,77.9
7914,77.9
7915,78.1
7916,78.1
7917,78.1
7918,78.1
7919,78.2
7920,78.2
7921,78.2
7922,78.2
7923,78.1
7924,76.8
7925,76.1
7926,76.0
7927,75.4
7928,75.1
7929,74.7
7930,74.6
7931,74.2
7932,74.1
7933,74.1
7934,73.9
7935,73.7
7936,73.7
7937,73.7
7938,73.5
7939,73.5
7940,73.7
7941,73.7
7942,74.1
7943,74.2
7944,74.2
7945,74.2
7946,74.4
7947,74.4
7948,74.30000000000003
7949,74.2
7950,74.1
7951,73.9
7952,73.7
7953,73.5
7954,73.9
7955,73.5
7956,73.5
7957,73.5
7958,73.5
7959,73.7
7960,74.1
7961,74.2
7962,74.2
7963,74.2
7964,74.2
7965,74.2
7966,74.1
7967,74.1
7968,74.1
7969,74.1
7970,73.9
7971,73.9
7972,74.4
7973,74.6
7974,74.7
7975,74.7
7976,74.9
7977,74.9
7978,74.9
7979,74.9
7980,75.3
7981,75.4
7982,75.6
7983,75.6
7984,75.8
7985,75.8
7986,76.0
7987,76.0
7988,76.0
7989,76.1
7990,76.3
7991,76.5
7992,76.7
7993,76.7
7994,76.7
7995,76.8
7996,76.8
7997,77.0
7998,77.0
7999,77.0
8000,77.0
8001,77.2
8002,77.2
8003,77.2
8004,77.2
8005,77.3
8006,77.3
8007,77.3
8008,77.3
8009,77.3
8010,77.3
8011,77.3
8012,77.5
8013,77.5
8014,77.5
8015,77.5
8016,77.5
8017,77.5
8018,77.5
8019,77.3
8020,76.3
8021,75.4
8022,74.9
8023,74.6
8024,74.4
8025,74.1
8026,73.9
8027,73.7
8028,73.7
8029,73.5
8030,73.5
8031,73.7
8032,73.5
8033,73.5
8034,73.5
8035,73.5
8036,73.5
8037,73.7
8038,74.1
8039,74.2
8040,74.2
8041,74.2
8042,74.2
8043,74.2
8044,74.2
8045,74.2
8046,74.2
8047,74.2
8048,74.2
8049,74.1
8050,74.1
8051,74.1
8052,74.1
8053,74.1
8054,74.1
